충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
부여군청,부여군청 뒤 주차장,충청남도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,충청남도 부여군 부여읍 사비로 33,,환경부(자동차환경협회),1661-9408,36.2757348785,126.9097728459,2020-06-30,4570000,충청남도 부여군
부여읍 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 부여읍 사비로 36,,에버온,1661-7766,36.275529,126.9111709569,2020-06-30,4570000,충청남도 부여군
규암면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 규암면 계백로 39,,에버온,1661-7766,36.2749699907,126.8839127583,2020-06-30,4570000,충청남도 부여군
은산면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 은산면 충의로 690,,에버온,1661-7766,36.3104262959,126.854264,2020-06-30,4570000,충청남도 부여군
홍산면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 홍산면 홍산로 77,,에버온,1661-7766,36.2166201594,126.7606625047,2020-06-30,4570000,충청남도 부여군
옥산면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 옥산면 대백제로 336-6,,에버온,1661-7766,36.1918198483,126.733673,2020-06-30,4570000,충청남도 부여군
남면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 남면 남성로 426,,에버온,1661-7766,36.2119485512,126.8066410100,2020-06-30,4570000,충청남도 부여군
충화면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 충화면 팔충로 770,,에버온,1661-7766,36.1820480128,126.8214416934,2020-06-30,4570000,충청남도 부여군
양화면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 양화면 입포로53번길 6,,에버온,1661-7766,36.1356699530,126.8808519422,2020-06-30,4570000,충청남도 부여군
임천면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 임천면 성흥로97번길 23,,에버온,1661-7766,36.1913959645,126.8950607023,2020-06-30,4570000,충청남도 부여군
임천면 행정복지센터,전면 주차장,충청남도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,충청남도 부여군 임천면 성흥로97번길 23,,환경부(자동차환경협회),1661-9408,36.1913959645,126.8950607023,2020-06-30,4570000,충청남도 부여군
장암면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 장암면 석동로 15,,에버온,1661-7766,36.2438817272,126.8869759266,2020-06-30,4570000,충청남도 부여군
세도면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 세도면 세도중앙로 8,,에버온,1661-7766,36.1696540765,126.948386,2020-06-30,4570000,충청남도 부여군
외산면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 외산면 외산로 111,,에버온,1661-7766,36.3043384425,126.7042178560,2020-06-30,4570000,충청남도 부여군
내산면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 내산면 성충로 982,,에버온,1661-7766,36.2748573943,126.780513,2020-06-30,4570000,충청남도 부여군
구룡면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 구룡면 태양로 17,,에버온,1661-7766,36.2523319543,126.8127812844,2020-06-30,4570000,충청남도 부여군
석성면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 석성면 증산로 61-1,,에버온,1661-7766,36.2532823011,127.002315,2020-06-30,4570000,충청남도 부여군
초촌면 행정복지센터,전면 주차장,충청남도,주말,09:00,18:00,Y,N,,1,,N,충청남도 부여군 초촌면 초촌로 15,,에버온,1661-7766,36.2641058170,127.0199194107,2020-06-30,4570000,충청남도 부여군
롯데프리미엄아울렛부여점,c주차장 끝편,충청남도,연중무휴,10:00,22:00,Y,N,,2,,N,충청남도 부여군 규암면 백제문로 387,,케이티,1522-0123,36.3071802405,126.9019604555,2020-06-30,4570000,충청남도 부여군
부여초등학교,주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,2,,N,충청남도 부여군 부여읍 부소로 105-10,,파워큐브,1833-8017,36.2857689474,126.9229540349,2020-06-30,4570000,충청남도 부여군
부여홍선금동아파트,주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,4,,N,충청남도 부여군 부여읍 성왕로328번길 18-7,,케이티,1522-0123,36.2822863456,126.9223341364,2020-06-30,4570000,충청남도 부여군
현대공업사,주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,2,,N,충청남도 부여군 규암면 흥수로 860,,지엔텔,1544-4279,36.2738524742,126.8766713093,2020-06-30,4570000,충청남도 부여군
백제컨트리클럽,주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,3,,N,충청남도 부여군 은산면 충절로 3734-82,,케이티,1522-0123,36.3475399762,126.7906969301,2020-06-30,4570000,충청남도 부여군
의성군청 공영주차장,경상북도 의성군 의성읍 후죽리 507-2,경상북도,연중무휴,00:00,24:00,N,Y,DC차데모AC상DC콤보,0,1,N,,경상북도 의성군 의성읍 후죽리 507-2,한국자동차환경협회,1661-9408,36.354318,128.696573,2020-06-30,5150000,경상북도 의성군
의성휴게소(상주방향),경상북도 의성군 안계면 새못안길 45-49,경상북도,연중무휴,00:00,24:00,N,Y,DC차데모AC상DC콤보,0,2,N,경상북도 의성군 안계면 새못안길 45-49,경상북도 의성군 안계면 양곡리 산101-1,한국자동차환경협회,1661-9408,36.41092772,128.4445523,2020-06-30,5150000,경상북도 의성군
의성휴게소(영덕방향),경상북도 의성군 안계면 새못안길 45-47,경상북도,연중무휴,00:00,24:00,N,Y,DC차데모AC상DC콤보,0,2,N,경상북도 의성군 안계면 새못안길 45-47,경상북도 의성군 안계면 양곡리 산104,한국자동차환경협회,1661-9408,36.40967686,128.446946,2020-06-30,5150000,경상북도 의성군
봉양면사무소,경상북도 의성군 봉양면 도리원3길 31,경상북도,연중무휴,00:00,24:00,N,Y,DC차데모AC상DC콤보,0,1,N,경상북도 의성군 봉양면 도리원3길 31,경상북도 의성군 봉양면 화전리 515,한국자동차환경협회,1661-9408,36.30059055,128.5760607,2020-06-30,5150000,경상북도 의성군
안계면사무소,경상북도 의성군 안계면 안계길 114,경상북도,연중무휴,00:00,24:00,N,Y,DC차데모AC상DC콤보,0,1,N,경상북도 의성군 안계면 안계길 114,경상북도 의성군 안계면 용기리 475-2,한국자동차환경협회,1661-9408,36.3838715,128.440227,2020-06-30,5150000,경상북도 의성군
광주광역시 북구 문흥2동행정복지센터,유료공영주차장,광주광역시,연중무휴,00:00,23:59,Y,N,,1,0,Y,광주광역시 북구 문산로 25(문흥동),광주광역시 북구 문흥동 1010-9,한국전력공사,062-260-5233,35.18432223,126.9219174,2020-06-30,3620000,광주광역시 북구
구례실내수영장,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,전라남도 구례군 구례읍 서시천로 106,전라남도 구례군 구례읍 봉북리 1423-1,한국자동차환경협회,1661-9408,35.2166170045,127.4668739078,2020-07-10,4870000,전라남도 구례군
SK 산동2주유소,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,전라남도 구례군 산동면 산업로 2319,전라남도 구례군 산동면 계천리 54-6,한국자동차환경협회,1661-9408,35.3381294999,127.4413574268,2020-07-10,4870000,전라남도 구례군
지리산국립공원 남부 성삼재 주차장,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,2,N,전라남도 구례군 산동면 노고단로 1068,전라남도 구례군 산동면 좌사리 산110-6,한국자동차환경협회,1661-9408,35.3060623231,127.5104711394,2020-07-10,4870000,전라남도 구례군
지리산남부탐방안내소,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,2,N,전라남도 구례군 마산면 화엄사로 372,전라남도 구례군 마산면 황전리 520-11,한국자동차환경협회,1661-9408,35.2427571,127.4889749401,2020-07-10,4870000,전라남도 구례군
지리산생태탐방연수원,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,2,N,전라남도 구례군 마산면 화엄사로 402-25,전라남도 구례군 마산면 황전리 41,한국자동차환경협회,1661-9408,35.2435553955,127.4907774296,2020-07-10,4870000,전라남도 구례군
구례자연드림파크,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,전라남도 구례군 용방면 용산로 107-74,전라남도 구례군 용방면 죽정리 919,한국자동차환경협회,1661-9408,35.2737836948,127.4143220628,2020-07-10,4870000,전라남도 구례군
구례자연드림파크,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC콤보,0,2,N,전라남도 구례군 용방면 용산로 107-74,전라남도 구례군 용방면 죽정리 919,한국자동차환경협회,1661-9408,35.2737836948,127.4143220628,2020-07-10,4870000,전라남도 구례군
한국전력 구례지사,외부주차장,전라남도,연중무휴,06:00,23:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,전라남도 구례군 구례읍 구례로 397,전라남도 구례군 구례읍 봉서리 1082-2,한국전력,061-780-1232,35.1982353150,127.4635140077,2020-07-10,4870000,전라남도 구례군
토지면사무소,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 토지면 섬진강대로 5040,전라남도 구례군 토지면 구산리 203-3,케이티,1522-4700,35.1978564758,127.5262203266,2020-07-10,4870000,전라남도 구례군
간전면사무소,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 간전면 안음길 7,전라남도 구례군 간전면 간문리 277-1,케이티,1522-4700,35.1779839927,127.5441005081,2020-07-10,4870000,전라남도 구례군
마산면사무소,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 마산면 화엄사로 150,전라남도 구례군 마산면 마산리 498-42,케이티,1522-4700,35.2231406006,127.4875306125,2020-07-10,4870000,전라남도 구례군
광의면사무소,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 광의면 구만제로 341,전라남도 구례군 광의면 연파리 844,케이티,1522-4700,35.2602128358,127.4399543367,2020-07-10,4870000,전라남도 구례군
산동면사무소,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 산동면 원촌길 114,전라남도 구례군 산동면 원촌리 186,케이티,1522-4700,35.3158865,127.4394197345,2020-07-10,4870000,전라남도 구례군
구례군청,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 구례읍 봉성로 1,전라남도 구례군 구례읍 봉남리 51,케이티,1522-4700,35.2020753086,127.4634435820,2020-07-10,4870000,전라남도 구례군
구례읍사무소,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 구례읍 봉성산길 12,전라남도 구례군 구례읍 봉동리 295-1,케이티,1522-4700,35.2087667,127.4630906244,2020-07-10,4870000,전라남도 구례군
용방면사무소,외부주차장,전라남도,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,전라남도 구례군 용방면 하용길 5,전라남도 구례군 용방면 용정리 167,케이티,1522-4700,35.2506614364,127.4301587209,2020-07-10,4870000,전라남도 구례군
구례종합사회복지관 주차장,외부주차장,전라남도,연중무휴,00:00,00:00,N,Y,DC콤보,2,0,N,전라남도 구례군 구례읍 구례로 508,전라남도 구례군 구례읍 봉동리 115-3,한국자동차환경협회,1661-9408,35.20659086,127.4700144230,2020-07-10,4870000,전라남도 구례군
순천소방서(구례센터),외부주차장,전라남도,연중무휴,00:00,00:00,Y,N,AC완속,2,0,N,전라남도 구례군 구례읍 양정4길 37,전라남도 구례군 구례읍 봉서리 104-3,대영채비,1522-2573,35.2024281956,127.4701046540,2020-07-10,4870000,전라남도 구례군
순천소방서(산악구조대),외부주차장,전라남도,연중무휴,00:00,00:00,Y,N,AC완속,2,0,N,전라남도 구례군 광의면 광의철쭉동산로 73,전라남도 구례군 광의면 연파리 250-5,대영채비,1522-2573,35.2603644312,127.4477706279,2020-07-10,4870000,전라남도 구례군
달성군청,문화복지동 주차장,대구광역시,연중무휴,00:00,23:59,Y,Y,,1,1,N,대구광역시 달성군 논공읍 달성군청로 33,대구광역시 달성군 논공읍 금포리 1313,대구광역시 달성군청,,35.7746628749,128.4313244,2020-07-08,3480000,대구광역시 달성군
달성군청,외부주차장,대구광역시,공휴일,00:00,23:59,Y,N,,1,,N,대구광역시 달성군 논공읍 달성군청로 33,대구광역시 달성군 논공읍 금포리 1313,대구광역시 달성군청,,35.7746628749,128.4313244,2020-07-08,3480000,대구광역시 달성군
동부여석성휴게소,주차장 내,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,충청남도 부여군 석성면 대백제로 3050,,환경부(자동차환경협회),1661-9408,36.2524011997,126.9806977435,2020-06-30,4570000,충청남도 부여군
부여백제휴게소(서천방향),주차장 내,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,2,N,충청남도 부여군 내산면 서천공주고속도로 25,,환경부(자동차환경협회),1661-9408,36.2584882161,126.7968900981,2020-06-30,4570000,충청남도 부여군
부여백제휴게소(공주방향),주차장 내,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,2,N,충청남도 부여군 내산면 서천공주고속도로 26,,환경부(자동차환경협회),1661-9408,36.2581728880,126.8001534388,2020-06-30,4570000,충청남도 부여군
국립부여박물관,주차장 내,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,2,N,충청남도 부여군 부여읍 금성로 5,,한국전력,041-830-1213,36.2756434005,126.9178932502,2020-06-30,4570000,충청남도 부여군
롯데리조트 부여,주차장 내,충청남도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,충청남도 부여군 규암면 백제문로 400,,환경부(자동차환경협회),1661-9408,36.3038664947,126.900731,2020-06-30,4570000,충청남도 부여군
광주광역시 북구청,민원인주차장,광주광역시,연중무휴,00:00,23:59,N,Y,AC3상+DC차데모+DC콤보,0,1,N,광주광역시 북구 우치로 77 (용봉동),광주광역시 북구 용봉동 239-2,광주광역시청,062-613-3929,35.174288,126.9121086,2020-06-30,3620000,광주광역시 북구
상록체육관,지하2층,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 상록구 용신로 422(본오동 1111-20),경기도 안산시 상록구 본오동 1111-20,지엔텔,1544-4279,37.3009551803,126.8685760627,2020-05-31,3930000,경기도 안산시
수암봉 공영주차장,입구 우측라인,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,,"경기도 안산시 상록구 수암동 280-2,지상1층주차장",지엔텔,1544-4279,37.364529,126.883100,2020-05-31,3930000,경기도 안산시
감골시민홀,감골시민홀,경기도,연중무휴,00:00,23:59,Y,N,,1,,N,경기도 안산시 상록구 석호로 226,경기도 안산시 상록구 사동 1342,지엔텔,1544-4279,37.2933674659,126.8553669954,2020-05-31,3930000,경기도 안산시
호수실내수영장,입구 앞,경기도,연중무휴,00:00,23:59,Y,N,,2,,N,경기도 안산시 상록구 광덕대로 70,경기도 안산시 상록구 사동 1513,지엔텔,1544-4279,37.3021099492,126.8300757073,2020-05-31,3930000,경기도 안산시
와동배드민터장,와동배드민터장,경기도,연중무휴,00:00,23:59,Y,N,,1,,N,경기도 안산시 단원구 순환로 416,경기도 안산시 단원구 와동 95-3,지엔텔,1544-4279,37.3436073916,126.8348169359,2020-05-31,3930000,경기도 안산시
도시정보센터,도시정보센터,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 상록구 항가울로 200,경기도 안산시 상록구 사동 1586-3,시그넷이브이,070-4618-1331,37.2982865764,126.8449938386,2020-05-31,3930000,경기도 안산시
